Symbol,Name,Price,Market Cap,Sector,Industry,Score,Status,Fail Codes,Rev Growth,Gross Margin,ROIC,Insider Own,PEG,Z-Score
RVP,"Retractable Technologies, Inc.",0.7109,21282328.0,Healthcare,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC",-0.025,-0.02421,-0.13630979183300193,0.58123,-40.0,1.02327407893541
IIM,Invesco Value Municipal Income Trust,12.9,607182848.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.007,1.0,0.0,0.0,142.85714285714283,3.0
MIDD,The Middleby Corporation,140.59,7081694208.0,Industrials,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",-0.145,0.39108002,0.09242990962218449,0.01516,-1.3772531724137933,3.224707656657164
KGS,"Kodiak Gas Services, Inc.",56.04,4812120576.0,Energy,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.075,0.63311,0.05884432421521485,0.01115,8.395505733333334,1.4561559989302295
UOKA,MDJM Ltd,1.4199,61185756.0,Consumer Cyclical,Unknown,70,Fail,"FAIL_ROIC,FAIL_PS,FAIL_INSIDER",1.164,1.0,0.0,2.0000001e-05,0.859106529209622,19.125323363151047
BAC,Bank of America Corporation,47.29,345335037952.0,Financial Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.072,0.0,0.21873829318387114,0.073249996,1.723899166666667,3.0
PNFP,"Pinnacle Financial Partners, Inc.",83.33,12522339328.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.14,0.0,0.2902265925417507,0.012920001,0.759201857142857,3.0
AD,"Array Digital Infrastructure, Inc.",47.03,4062445568.0,Communication Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS",1.313,0.51225,0.05657750797373368,0.71606004,0.18463265803503429,1.525448776423531
NSC,Norfolk Southern Corporation,286.04,64236584960.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.017,0.45951998,0.11154620409419808,0.00084,-13.186427647058823,2.2868866534755092
MET,"MetLife, Inc.",69.35,45694136320.0,Financial Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_FLOAT",0.276,0.23363,0.15735571915216637,0.16452,0.5334779347826086,3.0
JEF,Jefferies Financial Group Inc.,38.42,7935602176.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT",0.057,0.81424004,0.16900865879969423,0.25685,2.365035263157895,0.9643905496205286
PAM,Pampa Energía S.A.,84.99,4657648640.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_FLOAT,FAIL_INSIDER",0.166,0.31313,0.1815456569924679,0.00024000001,0.6826506024096385,1.932416763237859
ASH,Ashland Inc.,50.14,2294526208.0,Basic Materials,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",-0.047,0.3385,-0.23907511088489786,0.01153,-21.27659574468085,1.2700595912853228
MCK,McKesson Corporation,939.6331,115975766016.0,Healthcare,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.114,0.03453,0.0,0.00093000004,2.3780715789473685,6.121954645047364
LIMN,"Liminatus Pharma, Inc.",0.2181,8578884.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.43912,100.0,-30.932404594201426
IPX,IperionX Limited,27.5,928388544.0,Basic Materials,Unknown,30,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,,0.0,100.0,
NVRI,Enviri Corporation,18.285,1489304064.0,Industrials,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.008,0.19063999,-0.016291474033892188,0.050419997,-125.0,1.830339062940064
MASK,3 E Network Technology Group Limited,2.095,57162908.0,Technology,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_PS",0.0,0.49822,0.244184329611612,0.27266002,0.5985714,10.816058325509918
RMSG,Real Messenger Corporation,0.4445,4254434.0,Unknown,Unknown,20,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,-2.4089761918923345,0.0,100.0,-1.2467958324658355
CRVL,CorVel Corporation,54.182,2776662272.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG",0.034,0.24221,0.5302203006429614,0.43868,7.811707352941176,12.52564268715642
MPT,"Medical Properties Trust, Inc.",4.855,2920282624.0,Real Estate,Unknown,60,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT",0.254,0.96115,0.045179565705985955,0.17756,3.937007874015748,0.01485943006840025
CAMP,CAMP4 THERAPEUTICS CORPORATION,5.435,281973984.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",-0.466,0.0,0.0,0.13728,-2.1459227467811157,6.013209174832107
MAMK,MaxsMaking Inc.,13.16,218784992.0,Industrials,Unknown,50,Fail,"FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.437,0.08952,0.0031440069676860233,0.80707,5.0190693363844385,16.76912669853393
DCI,"Donaldson Company, Inc.",84.836,9825216512.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.03,0.34598,0.19833331149615888,0.00565,8.837083333333334,7.192401930398058
HRB,"H&R Block, Inc.",31.015,3931453184.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_FLOAT,FAIL_INSIDER",0.111,0.44169998,0.5927962417765428,0.01248,0.6528373873873874,2.7194250894116996
ORIO,Orion Digital Corp.,1.05,25450896.0,Technology,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.003,0.66713995,-0.040874410926337146,0.16042,-333.33333333333337,-1.923078137303582
KTB,"Kontoor Brands, Inc.",68.66,3817057536.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_FLOAT,FAIL_INSIDER",0.456,0.4662,0.1537493851467452,0.01988,0.37177822368421054,3.184955930188341
LBRDP,Liberty Broadband Corporation,24.01,0.0,Communication Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,-0.30488717991514686,0.06836,4.4055047,-0.6552208380520951
SMA,"SmartStop Self Storage REIT, Inc.",32.695,2607409920.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.24,0.65639997,-0.285966093495924,0.00056,4.166666666666667,1.1821882446065755
FEDU,Four Seasons Education (Cayman) Inc.,9.8,22148568.0,Consumer Defensive,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_PEG",0.079,0.21518,0.27635434720975977,0.28874,2.1763270886075947,0.0729173604872308
SLQT,"SelectQuote, Inc.",0.6102,107571952.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.116,0.34967998,0.13080009937232426,0.11943,8.620689655172413,1.5295987851357105
FTHY,First Trust High Yield Opportunities 2027 Term Fund,13.5301,497542208.0,Financial Services,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,8.0000005e-05,13.13602,3.0
UPB,"Upstream Bio, Inc.",9.16,494993504.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.125,1.0,0.0,0.14935,8.0,25.111681208952536
DUK,Duke Energy Corporation,131.88,102559236096.0,Utilities,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.08,0.51897,0.05822832621600294,0.00145,2.608386,0.7317623625194959
ATLCP,Atlanticus Holdings Corporation,24.35,0.0,Financial Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.501,0.71130997,0.0535662157518436,0.0,0.06387540119760479,3.0
SLE,"Super League Enterprise, Inc.",4.71,5463600.0,Communication Services,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.453,0.39626998,-4.1904920225921165,0.22151,-2.2075055187637966,-35.58111624961764
AGRZ,Agroz Inc.,0.459,9948129.0,Consumer Defensive,Unknown,90,Fail,FAIL_MCAP,3.202,0.32122,0.2410030285952335,0.51388,0.015927545284197375,1.8479480678867817
NRG,"NRG Energy, Inc.",161.27,34249910272.0,Utilities,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.137,0.19379,0.10508064939841327,0.04502,2.935544306569343,2.3206892226086824
AQST,"Aquestive Therapeutics, Inc.",3.975,485129056.0,Healthcare,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.097,0.58345,0.0,0.034059998,10.309278350515463,-2.7347518322357733
QSI,Quantum-Si incorporated,0.9014,195034816.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.622,0.47332,-0.4804651698558431,0.11873999,-1.607717041800643,0.08047973499408502
SANA,"Sana Biotechnology, Inc.",3.135,836627712.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,,0.069759995,100.0,-5.675551791564786
QNC,Quantum eMotion Corp.,2.765,561623168.0,Technology,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.03462,100.0,631.7961418350129
TXT,Textron Inc.,90.5,15761699840.0,Industrials,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.156,0.18035,0.10539524675392307,0.00708,1.1330628846153847,2.6944257701134844
RCUS,"Arcus Biosciences, Inc.",22.38,2805320960.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT",0.269,-1.11741,-0.6621880998080614,0.29488,3.7174721189591073,1.5229410106669068
SOLV,Solventum Corporation,67.66,11738537984.0,Healthcare,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_FLOAT,FAIL_INSIDER",-0.037,0.53574,0.20323631268398984,0.14961,-2.0592890540540543,2.0566099695082984
JRSH,"Jerash Holdings (US), Inc.",3.06,38861820.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",0.18,0.16162,-0.1903325372672516,0.50197,1.214285611111111,4.139641492201111
FMNB,Farmers National Banc Corp.,12.37,730034624.0,Financial Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_INSIDER",0.067,0.0,0.15756159209439596,0.023359999,1.2732886567164179,3.0
TDACU,Translational Development Acquisition Corp.,10.4,0.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0,100.0,-0.04547022555851086
SD,"SandRidge Energy, Inc.",16.81,619030976.0,Energy,Unknown,60,Fail,"FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.011,0.67806,0.17681749718200215,0.14861,8.043061818181819,2.4935317753039006
FOXA,Fox Corporation,58.02,24681480192.0,Communication Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.02,0.35439,0.18434839053111504,0.012999999,6.9568345,3.118243958577025
ACHV,"Achieve Life Sciences, Inc.",4.095,217993168.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.04366,100.0,-2.3650055122850127
EKSO,"Ekso Bionics Holdings, Inc.",10.5,37415500.0,Healthcare,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.383,0.53481,0.0,0.24575001,-2.6109660574412534,-17.14987839728769
CWAN,"Clearwater Analytics Holdings, Inc.",23.355,6979863040.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.72,0.67291,-0.0011638387550396481,0.011670001,1.3888888888888888,4.594438987933118
DSX,Diana Shipping Inc.,2.485,287736736.0,Industrials,Unknown,70,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT",-0.088,0.56606996,0.0,0.42034,-2.5671486363636364,-0.014570964673222941
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,21.8512,752346688.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.18432698889072655,0.0,5.17801,3.0
CVRX,"CVRx, Inc.",8.265,217465456.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.044,0.85329,-3.3626747136485426,0.09349,22.72727272727273,-5.841511515954993
IDR,"Idaho Strategic Resources, Inc.",31.0,483363584.0,Basic Materials,Unknown,60,Fail,"FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.801,0.63423,0.0,0.060739998,0.5301591760299625,81.61427392892952
CEPO,"Cantor Equity Partners I, Inc.",10.4801,267242544.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.14634,100.0,11.323561540283842
EHLD,Euroholdings Ltd.,7.19,20251462.0,Industrials,Unknown,80,Fail,"FAIL_MCAP,FAIL_ROIC",0.249,0.53334,0.0,0.62299997,0.05500095582329318,8.40363367826019
HUDI,"Huadi International Group Co., Ltd.",1.235,17659490.0,Basic Materials,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC",-0.099,0.108,-0.022672618776168687,0.70368,-10.1010101010101,1.3885293161082874
CVKD,"Cadrenal Therapeutics, Inc.",7.485,17500880.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.2237,100.0,-2.2363938781842068
BV,"BrightView Holdings, Inc.",12.07,1136993920.0,Industrials,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.026,0.22660999,0.03523909727501095,0.0356,66.31868076923077,1.3962308942085344
THRY,"Thryv Holdings, Inc.",2.585,114166592.0,Technology,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.027,0.6786,0.0020246421171669516,0.07434,95.74074074074073,0.3694260242886348
NTWK,"NetSol Technologies, Inc.",3.69,43602956.0,Technology,Unknown,80,Fail,"FAIL_MCAP,FAIL_GM",0.211,0.48773998,0.1765718452211231,0.15496,1.0930094786729858,2.305911707182353
MLGO,MicroAlgo Inc.,3.73,45321160.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_INSIDER",-0.352,0.26838,0.30945200094843034,0.00564,-2.8409090909090913,2.4878324334924287
DUO,Fangdd Network Group Ltd.,1.18,45487124.0,Real Estate,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.453,0.15587,-0.5508045947457969,0.029409999,2.2075055187637966,-8.503206769307534
SKY,"Champion Homes, Inc.",76.98,4299971072.0,Consumer Cyclical,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.018,0.26644,0.19751311467487748,0.01841,11.404445555555558,7.1595797511623545
SOBO,South Bow Corporation,33.705,7020393984.0,Energy,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.031,0.49043,0.07684708969134563,0.00126,6.83810129032258,0.9452514414620543
ARMK,Aramark,40.55,10657999872.0,Industrials,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.061,0.15459,0.07332831024061344,0.0056800004,5.586168196721312,2.2641594168905605
VPG,"Vishay Precision Group, Inc.",41.72,554767936.0,Technology,Unknown,40,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.109,0.38949,0.022210499330243015,0.03498,9.56880733944954,4.64357203443987
THQ,Abrdn Healthcare Opportunities Fund,17.86,739544768.0,Financial Services,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,2.0000001e-05,100.0,3.0
LBRDK,Liberty Broadband Corporation,49.69,7130401792.0,Communication Services,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,-0.30488717991514686,0.1029,100.0,0.7107565167371769
HELE,Helen of Troy Limited,15.3361,353836096.0,Consumer Defensive,Unknown,70,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",-0.034,0.4672,0.07394796536075493,0.021440001,-29.41176470588235,1.6715814967677192
PCYO,Pure Cycle Corporation,10.33,248855936.0,Utilities,Unknown,70,Fail,"FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.588,0.63163,0.10523922612428098,0.04842,0.3082110034013606,8.03097703044312
EGBN,"Eagle Bancorp, Inc.",24.09,731643072.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.008,0.0,0.48382290778128945,0.08542,125.0,3.0
TORO,Toro Corp.,3.662,105656328.0,Energy,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.011,0.48327,0.0,0.59195,90.90909090909092,14.415694432526978
GRVY,"Gravity Co., Ltd.",60.56,420825408.0,Communication Services,Unknown,70,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND",0.109,0.33890998,0.2509335931571231,0.59314996,0.741784128440367,3.243371685999776
VHC,VirnetX Holding Corporation,15.07,64365204.0,Technology,Unknown,80,Fail,"FAIL_ROIC,FAIL_PS",28.0,1.0,-1.249486575816415,0.15687999,0.03571428571428571,-2.5152311033394703
BC,Brunswick Corporation,71.26,4634507776.0,Consumer Cyclical,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.155,0.25796,-0.006582148139017487,0.00844,6.451612903225806,2.7790165390236643
GNPX,"Genprex, Inc.",2.01,4563395.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.044499997,100.0,-68.5194583273336
SBSI,"Southside Bancshares, Inc.",29.74,894166592.0,Financial Services,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_INSIDER",-0.037,0.0,0.18508165797180512,0.05554,-3.5099727027027026,3.0
TECX,"Tectonic Therapeutic, Inc.",31.94,599725440.0,Healthcare,Unknown,40,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.39061,100.0,36.085041193901084
CINF,Cincinnati Financial Corporation,161.95,25267197952.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_FLOAT,FAIL_INSIDER",0.218,0.25018,0.15850319322621986,0.016549999,0.4893872935779816,3.0
HROW,"Harrow, Inc.",35.59,1325005184.0,Healthcare,Unknown,70,Fail,"FAIL_PRICE,FAIL_PS,FAIL_PEG",0.333,0.75052,0.37018112247507906,0.16141,3.003003003003003,2.956828555468377
QSR,Restaurant Brands International Inc.,75.21,34285285376.0,Consumer Cyclical,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.074,0.33846,0.08656294210091253,0.01367,3.8644535135135136,1.753379558488374
GPGI,"GPGI, Inc.",17.91,5183430144.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_FLOAT",-1.0,0.48053002,-2.0299805432693763,0.21049999,-1.0,9.055836156172122
CLS,Celestica Inc.,279.11,32150906880.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_FLOAT,FAIL_INSIDER",0.436,0.120579995,0.36585922489989336,0.01086,0.8940789449541284,6.42002560449953
WDH,Waterdrop Inc.,1.695,625354048.0,Financial Services,Unknown,70,Fail,"FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.384,0.51138,0.042752352091512597,0.008880001,0.220703125,0.8683067513601286
MSTR,Strategy Inc,141.36,47179284480.0,Technology,Unknown,10,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.019,0.68691003,-0.06674371873585697,0.00178,52.631578947368425,2.570997394576157
DGII,Digi International Inc.,50.5,1899363584.0,Technology,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.179,0.63939,0.058532956339120715,0.026630001,2.5189545810055867,5.111202336719592
LHAI,Linkhome Holdings Inc.,1.26,20449800.0,Real Estate,Unknown,70,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND",1.628,0.06406,0.9158247941903128,0.5687,0.257985257985258,17.097930285030806
MAGH,Magnitude International Ltd,6.76,225446000.0,Industrials,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS",-0.239,0.15459,0.09160567842706395,0.62461,,19.353807388648235
ACAD,ACADIA Pharmaceuticals Inc.,20.215,3446548480.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.094,0.61008,0.26775265204181775,0.00562,0.935013829787234,6.025174619736574
MAA,"Mid-America Apartment Communities, Inc.",126.886,15229313024.0,Real Estate,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.01,0.5869,0.05771412197292177,0.0066799996,33.567726,1.526775045447657
GRND,Grindr Inc.,12.54,2321752320.0,Technology,Unknown,90,Fail,FAIL_MCAP,0.29,0.74412,0.3018859157939076,0.84584,1.0056134482758623,4.480591010741082
MCRB,"Seres Therapeutics, Inc.",8.91,80604480.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.11829001,10.125,-12.401031249386445
SFBS,"ServisFirst Bancshares, Inc.",72.405,3956247040.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.225,0.0,0.845020191599266,0.06688,0.6359683555555555,3.0
DFDV,DeFi Development Corp.,4.49,134218672.0,Financial Services,Unknown,80,Fail,"FAIL_ROIC,FAIL_PS",6.472,0.98274004,0.0,0.29472,0.001937870519159456,88.172500996549
ECG,"Everus Construction Group, Inc.",117.54,5995330048.0,Industrials,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_FLOAT,FAIL_INSIDER",0.332,0.12121,0.24168024925890744,0.00419,0.8962940361445783,6.755864945468135
COKE,"Coca-Cola Consolidated, Inc.",213.22,14203431936.0,Consumer Defensive,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.09,0.39738998,0.31930826734274903,2.0000001e-05,3.4839866666666666,3.8102331281250557
WVVI,"Willamette Valley Vineyards, Inc.",2.65,13156002.0,Consumer Defensive,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.109,0.60542,0.0023319147534916138,0.17292,-9.174311926605505,1.0701523476580939
